listing_id,sale_price,gr_liv_area,total_bsmt_sf,lot_area,bedroom_abv_gr,full_bath,half_bath,kitchen_abv_gr,overall_qual,overall_cond,year_built,year_remod_add,exter_qual,kitchen_qual,central_air,garage_cars,garage_area,fireplace_qu,bldg_type,house_style,neighborhood,overall,ms_zoning,foundation,baths_total,age,remod_age
779,161500,1788,1104,11250,5,1,0,1,Below_Average,Average,1957,1989,Typical,Typical,Y,1,304,Typical,OneFam,One_and_Half_Fin,Clear_Creek,Below_Average,Residential_Low_Density,CBlock,1,53,21
780,143000,1473,1437,25095,1,1,0,1,Average,Very_Good,1968,2003,Typical,Excellent,Y,1,452,Good,OneFam,One_Story,Clear_Creek,Average,Residential_Low_Density,CBlock,1,42,7
781,135000,1229,1134,17140,3,1,0,1,Below_Average,Above_Average,1956,1956,Typical,Typical,Y,1,284,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,54,54
782,82500,861,861,12342,1,1,0,1,Below_Average,Average,1940,1950,Typical,Typical,Y,2,539,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,70,60
783,190000,1867,1617,10708,2,1,0,1,Average,Average,1955,1993,Good,Typical,Y,1,303,Good,OneFam,One_Story,Clear_Creek,Average,Residential_Low_Density,CBlock,1,55,17
784,139600,1733,0,13680,4,2,0,1,Fair,Average,1955,1955,Typical,Typical,Y,2,452,Good,OneFam,One_Story,Edwards,Fair,Residential_Low_Density,Slab,2,55,55
785,122000,1383,0,15635,2,1,0,1,Below_Average,Average,1954,1954,Typical,Typical,Y,2,498,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,56,56
786,127500,1689,1436,9855,3,1,0,1,Above_Average,Average,1956,1956,Typical,Typical,Y,2,480,Good,OneFam,One_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,1,54,54
787,121500,1073,1073,9571,2,1,0,1,Average,Average,1956,1956,Typical,Typical,Y,1,340,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,54,54
788,60000,1276,1276,9571,3,1,0,1,Average,Fair,1958,1958,Typical,Typical,Y,1,350,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,52,52
789,154400,1639,747,9350,3,1,1,1,Above_Average,Good,1946,1950,Typical,Good,Y,1,240,Good,OneFam,Two_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,1.5,64,60
790,113000,672,672,9340,2,1,0,1,Below_Average,Above_Average,1941,1950,Typical,Typical,Y,1,234,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,69,60
791,125000,1089,1089,7440,3,1,0,1,Average,Above_Average,1954,1954,Typical,Typical,Y,1,252,Good,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,56,56
792,84000,845,0,11500,3,1,0,1,Below_Average,Fair,1957,1957,Typical,Typical,N,1,290,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,Slab,1,53,53
793,139500,1049,1049,4235,2,2,0,1,Average,Average,1984,1984,Good,Good,Y,1,266,No_Fireplace,TwnhsE,One_Story,Edwards,Average,Residential_Low_Density,CBlock,2,26,26
794,131000,1716,768,11409,3,1,1,1,Average,Below_Average,1949,2008,Typical,Typical,Y,1,281,Good,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,CBlock,1.5,61,2
795,105000,1258,560,9060,2,1,0,1,Above_Average,Average,1939,1950,Typical,Typical,Y,1,280,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Above_Average,Residential_Low_Density,BrkTil,1,71,60
796,108000,1510,755,9084,4,1,0,1,Below_Average,Average,1940,1950,Typical,Typical,Y,1,296,Good,OneFam,Two_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,70,60
797,162000,1061,1054,10778,1,1,1,1,Good,Above_Average,1990,1991,Good,Good,Y,2,462,No_Fireplace,OneFam,SLvl,Sawyer_West,Good,Residential_Low_Density,PConc,1.5,20,19
798,156500,1338,520,19255,2,1,1,1,Above_Average,Average,1983,1983,Good,Good,Y,2,576,Poor,OneFam,SLvl,Sawyer_West,Above_Average,Residential_Low_Density,CBlock,1.5,27,27
799,316600,2132,1496,12327,1,1,1,1,Very_Good,Very_Good,1983,2009,Good,Good,Y,2,612,Good,OneFam,One_and_Half_Fin,Sawyer_West,Very_Good,Residential_Low_Density,CBlock,1.5,27,1
800,271900,2196,2158,14684,3,2,0,1,Good,Good,1990,1991,Good,Good,Y,3,701,Typical,OneFam,One_Story,Sawyer_West,Good,Residential_Low_Density,CBlock,2,20,19
801,213000,1775,740,9317,3,2,1,1,Good,Average,1993,1993,Good,Good,Y,2,425,Typical,OneFam,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,17,17
802,239900,1879,1079,10560,3,2,1,1,Good,Average,1993,1994,Good,Good,Y,2,473,Typical,OneFam,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,17,16
803,239500,2020,1128,9828,3,2,1,1,Very_Good,Average,1995,1995,Good,Good,Y,2,466,Typical,OneFam,Two_Story,Sawyer_West,Very_Good,Residential_Low_Density,PConc,2.5,15,15
804,131000,2016,0,26400,4,1,0,1,Average,Good,1880,2007,Good,Typical,Y,2,576,Typical,OneFam,Two_Story,Sawyer_West,Average,Residential_Low_Density,PConc,1,130,3
805,118964,1535,0,7018,4,2,0,2,Average,Average,1979,1979,Typical,Typical,Y,2,410,No_Fireplace,Duplex,One_Story,Sawyer_West,Average,Residential_Low_Density,Slab,2,31,31
806,153337,1224,1086,7018,2,0,2,2,Average,Average,1979,1979,Typical,Typical,Y,2,528,Typical,Duplex,SFoyer,Sawyer_West,Average,Residential_Low_Density,CBlock,1,31,31
807,147983,2228,0,7018,6,2,0,2,Average,Average,1979,1979,Typical,Typical,Y,2,720,No_Fireplace,Duplex,Two_Story,Sawyer_West,Average,Residential_Low_Density,Slab,2,31,31
808,118858,1535,0,7018,4,2,0,2,Average,Average,1979,1979,Typical,Typical,Y,2,400,No_Fireplace,Duplex,One_Story,Sawyer_West,Average,Residential_Low_Density,Slab,2,31,31
809,118858,1535,0,7018,4,2,0,2,Average,Average,1979,1979,Typical,Typical,Y,2,400,No_Fireplace,Duplex,One_Story,Sawyer_West,Average,Residential_Low_Density,Slab,2,31,31
810,142953,2240,0,7018,6,2,0,2,Average,Average,1979,1979,Typical,Typical,Y,2,528,No_Fireplace,Duplex,Two_Story,Sawyer_West,Average,Residential_Low_Density,Slab,2,31,31
811,148325,1229,1094,7040,2,0,2,2,Average,Average,1979,1979,Typical,Good,Y,2,672,Typical,Duplex,SFoyer,Sawyer_West,Average,Residential_Low_Density,CBlock,1,31,31
812,113722,1513,0,7007,4,2,0,2,Average,Average,1979,1979,Typical,Typical,Y,2,400,No_Fireplace,Duplex,One_Story,Sawyer_West,Average,Residential_Low_Density,Slab,2,31,31
813,269500,2787,1168,11855,6,4,2,2,Good,Average,2000,2000,Typical,Typical,Y,4,820,Typical,Duplex,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,5,10,10
814,269500,2787,1168,7939,6,4,2,2,Good,Average,2000,2000,Typical,Typical,Y,4,820,Typical,Duplex,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,5,10,10
815,269500,2787,1168,7976,6,4,2,2,Good,Average,2000,2000,Typical,Typical,Y,4,820,Typical,Duplex,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,5,10,10
816,323262,1680,1555,10933,1,1,1,1,Excellent,Average,2009,2009,Excellent,Excellent,Y,3,1138,Good,OneFam,One_Story,College_Creek,Excellent,Residential_Low_Density,PConc,1.5,1,1
817,297000,1718,1705,10637,3,2,0,1,Very_Good,Average,2007,2008,Good,Good,Y,3,826,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,3,2
818,295493,1630,1622,10226,3,2,0,1,Very_Good,Average,2008,2008,Good,Excellent,Y,3,860,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,2,2
819,332000,1720,1720,10816,3,2,0,1,Excellent,Average,2008,2008,Excellent,Excellent,Y,3,846,Good,OneFam,One_Story,College_Creek,Excellent,Residential_Low_Density,PConc,2,2,2
820,239900,1468,1468,9178,3,2,0,1,Very_Good,Average,2008,2008,Good,Good,Y,3,904,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,2,2
821,212000,1768,866,10769,3,2,1,1,Very_Good,Average,2007,2007,Good,Good,Y,2,578,No_Fireplace,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,3,3
822,272500,1838,1838,11422,3,2,0,1,Very_Good,Average,2007,2008,Good,Good,Y,2,524,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,3,2
823,239000,1800,1800,11923,2,2,0,1,Excellent,Average,2007,2007,Good,Excellent,Y,2,702,No_Fireplace,OneFam,One_Story,College_Creek,Excellent,Residential_Low_Density,PConc,2,3,3
824,220000,1604,1604,8814,3,2,1,1,Good,Average,2006,2006,Good,Good,Y,2,660,Good,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,4,4
825,200000,1290,1282,6762,2,2,0,1,Good,Average,2007,2007,Good,Good,Y,2,662,Good,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,3,3
826,221800,1254,1254,10324,2,2,0,1,Very_Good,Average,2008,2008,Good,Good,Y,3,810,No_Fireplace,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,2,2
827,194500,1232,1232,7314,2,2,0,1,Good,Average,2007,2007,Good,Good,Y,2,632,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,3,3
828,237000,1498,1498,11645,3,2,0,1,Very_Good,Average,2005,2006,Good,Good,Y,3,844,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,5,4
829,173000,1422,704,11646,3,2,1,1,Above_Average,Average,2005,2006,Good,Good,Y,2,440,Good,OneFam,Two_Story,College_Creek,Above_Average,Residential_Low_Density,PConc,2.5,5,4
830,275000,1644,1518,12800,2,2,0,1,Good,Average,1989,1989,Good,Good,Y,2,569,Typical,OneFam,SLvl,Sawyer_West,Good,Residential_Low_Density,PConc,2,21,21
831,233500,1759,1449,16698,3,2,1,1,Good,Average,1992,1993,Good,Good,Y,2,525,Typical,OneFam,Two_Story,Clear_Creek,Good,Residential_Low_Density,PConc,2.5,18,17
832,185000,2126,1013,28698,3,2,1,1,Average,Average,1967,1967,Typical,Typical,Y,2,538,No_Fireplace,OneFam,Two_Story,Clear_Creek,Average,Residential_Low_Density,PConc,2.5,43,43
833,152000,1040,1040,12464,3,1,0,1,Average,Average,1996,1996,Typical,Good,Y,2,576,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,PConc,1,14,14
834,143000,990,990,9757,3,1,0,1,Average,Good,1994,1994,Typical,Typical,Y,1,440,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,PConc,1,16,16
835,231500,1764,928,15426,3,2,1,1,Above_Average,Average,1997,1997,Typical,Good,Y,2,470,No_Fireplace,OneFam,Two_Story,College_Creek,Above_Average,Residential_Low_Density,PConc,2.5,13,13
836,212000,1661,799,10667,3,2,1,1,Good,Above_Average,1996,1996,Good,Good,Y,2,550,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,14,14
837,207000,1463,1463,14753,3,2,0,1,Good,Average,1998,1998,Typical,Typical,Y,2,539,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,12,12
838,145000,1097,1097,10859,3,1,1,1,Average,Average,1994,1995,Typical,Typical,Y,2,672,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,PConc,1.5,16,15
839,138000,990,990,8072,3,1,0,1,Average,Average,1994,1995,Typical,Typical,Y,2,480,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,PConc,1,16,15
840,197900,1779,866,10400,3,2,1,1,Good,Average,1998,1998,Typical,Good,Y,2,546,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,12,12
841,204000,1501,1490,10335,3,2,0,1,Good,Average,1999,1999,Good,Good,Y,2,577,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,11,11
842,192000,1431,1431,9017,3,2,0,1,Good,Average,1999,1999,Good,Good,Y,2,666,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,11,11
843,200000,1772,928,8750,3,2,1,1,Above_Average,Average,1998,1998,Typical,Typical,Y,2,492,Typical,OneFam,Two_Story,College_Creek,Above_Average,Residential_Low_Density,PConc,2.5,12,12
844,195000,1660,831,8935,3,2,1,1,Good,Average,2002,2002,Good,Good,Y,2,493,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,8,8
845,227000,1573,1573,9808,3,2,0,1,Good,Average,2002,2002,Good,Good,Y,2,544,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,8,8
846,230000,1840,944,12420,3,2,1,1,Good,Average,2001,2001,Good,Good,Y,2,622,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,9,9
847,187100,1430,1413,16285,3,2,0,1,Good,Average,2001,2002,Good,Good,Y,2,605,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,9,8
848,203000,1444,1431,10739,3,2,0,1,Good,Average,2002,2001,Good,Good,Y,2,577,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,8,9
849,201000,1492,1492,11166,3,2,0,1,Good,Average,2001,2001,Good,Good,Y,2,608,Typical,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,9,9
850,124000,1040,1040,8430,3,2,0,1,Average,Average,1978,1978,Typical,Typical,Y,0,0,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,2,32,32
851,140000,907,907,16269,3,1,0,1,Average,Average,1978,1978,Typical,Typical,Y,1,343,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,BrkTil,1,32,32
852,134900,914,914,6950,2,1,0,1,Average,Good,1979,1979,Typical,Typical,Y,2,444,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,31,31
853,150500,1040,1040,8800,3,2,0,1,Average,Good,1977,2008,Typical,Good,Y,2,484,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,2,33,2
854,136500,864,864,7000,3,1,0,1,Average,Very_Good,1978,2005,Good,Typical,Y,1,336,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,32,5
855,143500,1268,1268,9286,3,1,1,1,Average,Good,1977,1989,Typical,Good,Y,1,252,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1.5,33,21
856,133500,864,864,15523,3,1,0,1,Average,Above_Average,1972,1972,Typical,Typical,Y,1,338,Fair,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,38,38
857,123000,894,894,7200,2,1,0,1,Average,Average,1972,1972,Typical,Typical,Y,2,600,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,38,38
858,133900,768,768,7200,2,1,0,1,Average,Very_Good,1972,2003,Typical,Typical,Y,1,396,No_Fireplace,OneFam,SFoyer,College_Creek,Average,Residential_Low_Density,CBlock,1,38,7
859,133000,768,768,8445,2,1,0,1,Average,Good,1972,2007,Typical,Typical,Y,2,396,No_Fireplace,OneFam,SFoyer,College_Creek,Average,Residential_Low_Density,CBlock,1,38,3
860,250000,1611,1569,11664,3,2,0,1,Good,Average,2002,2002,Good,Good,Y,3,1231,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,8,8
861,254750,2184,1068,12334,4,2,1,1,Very_Good,Average,2003,2003,Good,Good,Y,2,570,Good,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,7,7
862,236500,1788,1753,11838,3,2,0,1,Very_Good,Average,2001,2001,Good,Excellent,Y,2,522,Typical,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,9,9
863,261500,1872,1299,11885,3,2,1,1,Very_Good,Average,2001,2001,Good,Excellent,Y,2,531,Typical,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,9,9
864,313000,2153,1440,11050,3,2,1,1,Excellent,Average,2000,2000,Good,Excellent,Y,3,736,Excellent,OneFam,Two_Story,College_Creek,Excellent,Residential_Low_Density,PConc,2.5,10,10
865,198500,1725,840,8749,3,2,1,1,Good,Average,2002,2002,Good,Good,Y,2,550,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,8,8
866,211000,1870,944,11250,3,2,1,1,Good,Average,2001,2001,Good,Good,Y,2,608,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,9,9
867,220000,1513,1462,15750,2,2,0,1,Very_Good,Average,1999,2000,Good,Good,Y,2,521,Typical,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,11,10
868,203000,1504,1504,11883,3,2,0,1,Good,Average,1996,1996,Good,Good,Y,2,478,Typical,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,14,14
869,279500,1828,1822,12782,3,2,0,1,Very_Good,Average,2002,2003,Good,Good,Y,2,523,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,8,7
870,210000,1417,1417,8750,3,2,0,1,Good,Average,1997,1998,Good,Good,Y,2,511,Typical,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,13,12
871,219500,2034,1057,9375,3,2,1,1,Good,Average,1997,1998,Typical,Good,Y,2,645,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,13,12
872,191000,1716,880,8750,2,2,1,1,Good,Average,1996,1996,Good,Good,Y,2,512,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,14,14
873,178000,1212,1212,9100,3,2,0,1,Good,Average,2001,2001,Good,Good,Y,2,573,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,9,9
874,213000,1630,1630,9750,3,2,0,1,Good,Average,2000,2001,Good,Good,Y,2,451,Typical,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,10,9
875,144000,848,848,4435,1,1,0,1,Above_Average,Average,2003,2004,Good,Good,Y,2,420,No_Fireplace,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,7,6
876,140000,848,848,4435,1,1,0,1,Above_Average,Average,2003,2003,Good,Good,Y,2,420,No_Fireplace,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,7,7
877,293200,1602,1578,10200,3,2,0,1,Very_Good,Average,2007,2007,Good,Good,Y,3,810,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,3,3
878,190000,1728,864,9313,3,2,1,1,Good,Average,2004,2004,Good,Good,Y,2,572,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,6,6
879,190000,1500,1500,8487,3,2,0,1,Good,Average,2004,2004,Good,Good,Y,2,570,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,6,6
880,173500,1476,738,8633,3,2,1,1,Above_Average,Average,2005,2005,Good,Good,Y,2,540,No_Fireplace,OneFam,Two_Story,College_Creek,Above_Average,Residential_Low_Density,PConc,2.5,5,5
881,170000,1396,608,11069,3,2,1,1,Above_Average,Average,2007,2007,Good,Good,Y,2,440,Good,OneFam,Two_Story,College_Creek,Above_Average,Residential_Low_Density,PConc,2.5,3,3
882,108000,1126,0,8777,2,2,0,1,Below_Average,Average,1949,2003,Typical,Good,Y,2,520,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,2,61,7
883,167000,1486,1486,9937,3,1,0,1,Average,Good,1964,1999,Typical,Typical,Y,2,480,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,PConc,1,46,11
884,100000,816,816,8877,2,1,0,1,Below_Average,Above_Average,1938,1958,Typical,Typical,Y,1,288,Good,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,72,52
885,198500,1922,0,7301,4,3,0,1,Good,Average,2003,2003,Good,Good,Y,2,672,Excellent,OneFam,SFoyer,Edwards,Good,Residential_Low_Density,Slab,3,7,7
886,159500,1426,690,7950,3,1,1,1,Above_Average,Above_Average,1977,1977,Typical,Typical,Y,2,440,No_Fireplace,OneFam,Two_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,1.5,33,33
887,127000,1149,1014,10682,3,1,0,1,Below_Average,Above_Average,1960,1971,Typical,Typical,Y,1,544,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,50,39
888,125000,1125,1041,7200,3,1,0,1,Above_Average,Above_Average,1976,1976,Typical,Typical,Y,1,352,Fair,OneFam,SLvl,Edwards,Above_Average,Residential_Low_Density,CBlock,1,34,34
889,320000,1698,1698,13286,3,2,0,1,Excellent,Average,2007,2008,Excellent,Excellent,Y,3,768,Good,OneFam,One_Story,Edwards,Excellent,Residential_Low_Density,PConc,2,3,2
890,145500,1072,547,3675,2,1,0,1,Above_Average,Average,2005,2006,Typical,Typical,Y,2,525,No_Fireplace,TwnhsE,SFoyer,Edwards,Above_Average,Residential_Medium_Density,Wood,1,5,4
891,118000,698,698,9405,2,1,0,1,Average,Excellent,1947,2008,Typical,Typical,Y,0,0,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,63,2
892,85000,876,876,6410,3,1,0,1,Below_Average,Average,1959,1959,Typical,Typical,Y,1,320,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,51,51
893,120000,1368,1078,11767,3,1,0,1,Average,Average,1950,1950,Typical,Typical,Y,1,195,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,60,60
894,98000,1529,0,8405,4,2,0,1,Below_Average,Fair,1945,1950,Typical,Typical,N,1,240,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Below_Average,Residential_Low_Density,Slab,2,65,60
895,99900,864,864,4060,2,1,0,1,Average,Very_Good,1922,1950,Typical,Typical,Y,0,0,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,PConc,1,88,60
896,82000,944,0,10206,2,1,0,1,Fair,Fair,1952,1952,Typical,Fair,N,2,528,No_Fireplace,OneFam,One_Story,Edwards,Fair,Residential_Low_Density,Slab,1,58,58
897,119900,1678,1678,10926,6,2,0,2,Average,Average,1959,1959,Typical,Typical,Y,0,0,No_Fireplace,Duplex,One_Story,Edwards,Average,Residential_Low_Density,CBlock,2,51,51
898,103500,1560,1150,11767,2,1,0,1,Average,Average,1956,1956,Typical,Typical,Y,1,313,Typical,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,54,54
899,112000,960,672,8926,3,1,0,1,Below_Average,Fair,1956,1956,Typical,Typical,Y,1,288,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,54,54
900,110000,1196,684,12354,3,1,0,1,Above_Average,Very_Good,1920,2000,Typical,Good,Y,2,528,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Above_Average,Residential_Low_Density,BrkTil,1,90,10
901,122000,1298,720,8212,3,1,0,1,Average,Above_Average,1941,1950,Typical,Typical,Y,1,256,Good,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,CBlock,1,69,60
902,117000,1604,984,10998,3,2,0,1,Average,Average,1941,1960,Typical,Typical,Y,2,660,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,CBlock,2,69,50
903,160000,1268,832,6300,3,1,1,1,Average,Below_Average,1938,1950,Typical,Typical,Y,1,250,Good,OneFam,One_and_Half_Fin,South_and_West_of_Iowa_State_University,Average,Residential_High_Density,PConc,1.5,72,60
904,159434,1520,793,4500,3,1,0,1,Average,Average,1932,2000,Typical,Typical,Y,1,281,No_Fireplace,OneFam,One_and_Half_Fin,South_and_West_of_Iowa_State_University,Average,Residential_High_Density,BrkTil,1,78,10
905,60000,438,290,8400,1,1,0,1,Poor,Average,1920,1950,Typical,Fair,N,1,246,No_Fireplace,OneFam,One_Story,South_and_West_of_Iowa_State_University,Poor,Residential_Low_Density,CBlock,1,90,60
